HTS,clean_hts,Heading,s301_rate
8464.20.01,84642001,9903.88.01,25.0
8464.90.01,84649001,9903.88.01,25.0
8465.10.00,84651000,9903.88.01,25.0
8465.20.10,84652010,9903.88.03,25.0
8465.20.50,84652050,9903.88.03,25.0
8465.20.80,84652080,9903.88.03,25.0
8465.91.00,84659100,9903.88.03,25.0
8465.92.00,84659200,9903.88.01,25.0
8465.93.00,84659300,9903.88.01,25.0
8465.94.00,84659400,9903.88.01,25.0
8465.95.00,84659500,9903.88.02,25.0
8465.96.00,84659600,9903.88.15,7.5
8465.99.02,84659902,9903.88.01,25.0
8466-10-01 00:00:00,8466-10-01 00:00:00,9903.88.01,25.0
8466.20.10,84662010,9903.88.01,25.0
8466.20.80,84662080,9903.88.01,25.0
8466.30.10,84663010,9903.88.01,25.0
8466.30.60,84663060,9903.88.01,25.0
8466.30.80,84663080,9903.88.02,25.0
8466.91.10,84669110,9903.88.03,25.0
8466.91.50,84669150,9903.88.01,25.0
8466.92.10,84669210,9903.88.01,25.0
8466.92.50,84669250,9903.88.01,25.0
8466.93.11,84669311,9903.88.01,25.0
8466.93.15,84669315,9903.88.03,25.0
8466.93.30,84669330,9903.88.01,25.0
8466.93.53,84669353,9903.88.01,25.0
8466.93.60,84669360,9903.88.01,25.0
8466.93.75,84669375,9903.88.01,25.0
8466.93.96,84669396,9903.88.01,25.0
8466.93.98,84669398,9903.88.01,25.0
8466.94.20,84669420,9903.88.01,25.0
8466.94.40,84669440,9903.88.01,25.0
8466.94.65,84669465,9903.88.01,25.0
8466.94.85,84669485,9903.88.01,25.0
8467-11-10 00:00:00,8467-11-10 00:00:00,9903.88.01,25.0
8467.11.50,84671150,9903.88.01,25.0
8467.19.10,84671910,9903.88.15,7.5
8467.19.50,84671950,9903.88.03,25.0
8467.29.00,84672900,9903.88.15,7.5
8467.81.00,84678100,9903.88.15,7.5
8467.89.10,84678910,9903.88.15,7.5
8467.89.50,84678950,9903.88.15,7.5
8467.91.01,84679101,9903.88.15,7.5
8467.92.00,84679200,9903.88.15,7.5
8467.99.01,84679901,9903.88.03,25.0
8468.10.00,84681000,9903.88.15,7.5
8468.20.10,84682010,9903.88.03,25.0
8468.20.50,84682050,9903.88.01,25.0
8468.80.10,84688010,9903.88.03,25.0
8468.80.50,84688050,9903.88.01,25.0
8468.90.10,84689010,9903.88.03,25.0
8468.90.50,84689050,9903.88.03,25.0
8470.10.00,84701000,9903.88.03,25.0
8470.21.00,84702100,9903.88.03,25.0
8470.29.00,84702900,9903.88.03,25.0
8470.30.00,84703000,9903.88.03,25.0
8470.50.00,84705000,9903.88.15,7.5
8470.90.01,84709001,9903.88.03,25.0
8471.41.01,84714101,9903.88.15,7.5
8471.49.00,84714900,9903.88.15,7.5
8471.50.01,84715001,9903.88.03,25.0
8471.60.10,84716010,9903.88.03,25.0
8471.60.70,84716070,9903.88.03,25.0
8471.60.80,84716080,9903.88.15,7.5
8471.60.90,84716090,9903.88.03,25.0
8471.70.10,84717010,9903.88.03,25.0
8471.70.20,84717020,9903.88.03,25.0
8471.70.30,84717030,9903.88.01,25.0
8471.70.40,84717040,9903.88.01,25.0
8471.70.50,84717050,9903.88.03,25.0
8471.70.60,84717060,9903.88.01,25.0
8471.70.90,84717090,9903.88.01,25.0
8471.80.10,84718010,9903.88.03,25.0
8471.80.40,84718040,9903.88.03,25.0
8471.80.90,84718090,9903.88.03,25.0
8471.90.00,84719000,9903.88.03,25.0
8472.10.00,84721000,9903.88.03,25.0
8472.30.00,84723000,9903.88.03,25.0
8472.90.05,84729005,9903.88.03,25.0
8472.90.10,84729010,9903.88.03,25.0
8472.90.50,84729050,9903.88.15,7.5
8472.90.60,84729060,9903.88.03,25.0
8472.90.90,84729090,9903.88.03,25.0
8473.21.00,84732100,9903.88.03,25.0
8473.29.00,84732900,9903.88.03,25.0
8473.30.11,84733011,9903.88.03,25.0
8473.30.20,84733020,9903.88.01,25.0
8473.30.51,84733051,9903.88.03,25.0
8473.30.91,84733091,9903.88.03,25.0
8473.40.10,84734010,9903.88.01,25.0
8473.40.21,84734021,9903.88.03,25.0
8473.40.41,84734041,9903.88.03,25.0
8473.40.86,84734086,9903.88.01,25.0
8473.50.30,84735030,9903.88.01,25.0
8473.50.60,84735060,9903.88.02,25.0
8473.50.90,84735090,9903.88.02,25.0
8474.10.00,84741000,9903.88.01,25.0
8474.20.00,84742000,9903.88.01,25.0
8474.31.00,84743100,9903.88.01,25.0
8474.32.00,84743200,9903.88.01,25.0
8474.39.00,84743900,9903.88.01,25.0
8474.80.00,84748000,9903.88.01,25.0
8474.90.00,84749000,9903.88.01,25.0
8475.10.00,84751000,9903.88.01,25.0
8475.21.00,84752100,9903.88.01,25.0
8475.29.00,84752900,9903.88.02,25.0
8475.90.10,84759010,9903.88.01,25.0
8475.90.90,84759090,9903.88.01,25.0
8476.21.00,84762100,9903.88.03,25.0
8476.29.00,84762900,9903.88.03,25.0
8476.81.00,84768100,9903.88.03,25.0
8476.89.00,84768900,9903.88.15,7.5
8476.90.00,84769000,9903.88.03,25.0
8477-10-30 00:00:00,8477-10-30 00:00:00,9903.88.01,25.0
8477.10.40,84771040,9903.88.01,25.0
8477.10.90,84771090,9903.88.01,25.0
8477.20.00,84772000,9903.88.01,25.0
8477.30.00,84773000,9903.88.01,25.0
8477.40.01,84774001,9903.88.01,25.0
8477.51.00,84775100,9903.88.01,25.0
8477.59.01,84775901,9903.88.03,25.0
8477.80.01,84778001,9903.88.01,25.0
8477.90.25,84779025,9903.88.01,25.0
8477.90.45,84779045,9903.88.01,25.0
8477.90.65,84779065,9903.88.01,25.0
8477.90.86,84779086,9903.88.01,25.0
8478.10.00,84781000,9903.88.15,7.5
8478.90.00,84789000,9903.88.15,7.5
8479.10.00,84791000,9903.88.01,25.0
8479.20.00,84792000,9903.88.01,25.0
8479.30.00,84793000,9903.88.01,25.0
8479.40.00,84794000,9903.88.01,25.0
8479.50.00,84795000,9903.88.01,25.0
8479.60.00,84796000,9903.88.03,25.0
8479.71.00,84797100,9903.88.03,25.0
8479.79.00,84797900,9903.88.15,7.5
8479.81.00,84798100,9903.88.01,25.0
8479.82.00,84798200,9903.88.01,25.0
8479.83.00,84798300,9903.88.03,25.0
8479.89.10,84798910,9903.88.03,25.0
8479.89.20,84798920,9903.88.03,25.0
8479.89.55,84798955,9903.88.15,7.5
8479.89.65,84798965,9903.88.15,7.5
8479.89.70,84798970,9903.88.03,25.0
8479.89.83,84798983,9903.88.01,25.0
8479.89.92,84798992,9903.88.01,25.0
8479.89.95,84798995,9903.88.03,25.0
8479.90.41,84799041,9903.88.15,7.5
8479.90.45,84799045,9903.88.15,7.5
8479.90.55,84799055,9903.88.15,7.5
8479.90.65,84799065,9903.88.15,7.5
8479.90.75,84799075,9903.88.15,7.5
8479.90.85,84799085,9903.88.15,7.5
8479.90.95,84799095,9903.88.01,25.0
8480.10.00,84801000,9903.88.03,25.0
8480.20.00,84802000,9903.88.01,25.0
8480.30.00,84803000,9903.88.01,25.0
8480.41.00,84804100,9903.88.01,25.0
8480.49.00,84804900,9903.88.01,25.0
8480.50.00,84805000,9903.88.01,25.0
8480.60.00,84806000,9903.88.15,7.5
8480.71.10,84807110,9903.88.01,25.0
8480.71.40,84807140,9903.88.01,25.0
8480.71.80,84807180,9903.88.01,25.0
8480.79.10,84807910,9903.88.03,25.0
8480.79.90,84807990,9903.88.03,25.0
8481.10.00,84811000,9903.88.01,25.0
8481.20.00,84812000,9903.88.01,25.0
8481.30.10,84813010,9903.88.03,25.0
8481.30.20,84813020,9903.88.01,25.0
8481.30.90,84813090,9903.88.01,25.0
8481.40.00,84814000,9903.88.01,25.0
8481.80.10,84818010,9903.88.03,25.0
8481.80.30,84818030,9903.88.03,25.0
8481.80.50,84818050,9903.88.03,25.0
8481.80.90,84818090,9903.88.03,25.0
8481.90.10,84819010,9903.88.15,7.5
8481.90.30,84819030,9903.88.15,7.5
8481.90.50,84819050,9903.88.15,7.5
8481.90.90,84819090,9903.88.01,25.0
8482-10-10 00:00:00,8482-10-10 00:00:00,9903.88.03,25.0
8482.10.50,84821050,9903.88.01,25.0
8482.20.00,84822000,9903.88.01,25.0
8482.30.00,84823000,9903.88.01,25.0
8482.40.00,84824000,9903.88.01,25.0
8482.50.00,84825000,9903.88.01,25.0
8482.80.00,84828000,9903.88.01,25.0
8482.91.00,84829100,9903.88.01,25.0
8482.99.05,84829905,9903.88.01,25.0
8482.99.15,84829915,9903.88.01,25.0
8482.99.25,84829925,9903.88.01,25.0
8482.99.35,84829935,9903.88.01,25.0
8482.99.45,84829945,9903.88.01,25.0
8482.99.65,84829965,9903.88.01,25.0
8483-10-10 00:00:00,8483-10-10 00:00:00,9903.88.03,25.0
8483-10-30 00:00:00,8483-10-30 00:00:00,9903.88.03,25.0
8483.10.50,84831050,9903.88.03,25.0
8483.20.40,84832040,9903.88.03,25.0
8483.20.80,84832080,9903.88.03,25.0
8483.30.40,84833040,9903.88.01,25.0
8483.30.80,84833080,9903.88.02,25.0
8483.40.10,84834010,9903.88.01,25.0
8483.40.30,84834030,9903.88.01,25.0
8483.40.50,84834050,9903.88.03,25.0
8483.40.70,84834070,9903.88.03,25.0
8483.40.80,84834080,9903.88.01,25.0
8483.40.90,84834090,9903.88.01,25.0
8483.50.40,84835040,9903.88.03,25.0
8483.50.60,84835060,9903.88.01,25.0
8483.50.90,84835090,9903.88.01,25.0
8483.60.40,84836040,9903.88.01,25.0
8483.60.80,84836080,9903.88.03,25.0
8483.90.10,84839010,9903.88.01,25.0
8483.90.20,84839020,9903.88.01,25.0
8483.90.30,84839030,9903.88.01,25.0
8483.90.50,84839050,9903.88.03,25.0
8483.90.70,84839070,9903.88.01,25.0
8483.90.80,84839080,9903.88.01,25.0
8484.10.00,84841000,9903.88.01,25.0
8484.20.00,84842000,9903.88.01,25.0
8484.90.00,84849000,9903.88.01,25.0
8485-10-01 00:00:00,8485-10-01 00:00:00,9903.88.03,25.0
8485.20.00,84852000,9903.88.01,25.0
8485.30.00,84853000,9903.88.03,25.0
8485.80.00,84858000,9903.88.03,25.0
8485.90.10,84859010,9903.88.01,25.0
8485.90.90,84859090,9903.88.01,25.0
8486.10.00,84861000,9903.88.02,25.0
8486.20.00,84862000,9903.88.02,25.0
8486.30.00,84863000,9903.88.02,25.0
8486.40.00,84864000,9903.88.02,25.0
8486.90.00,84869000,9903.88.02,25.0
8487.10.00,84871000,9903.88.01,25.0
8487.90.00,84879000,9903.88.01,25.0
8501-10-20 00:00:00,8501-10-20 00:00:00,9903.88.02,25.0
8501.10.40,85011040,9903.88.01,25.0
8501.10.60,85011060,9903.88.02,25.0
8501.20.20,85012020,9903.88.01,25.0
8501.20.40,85012040,9903.88.02,25.0
8501.20.50,85012050,9903.88.01,25.0
8501.20.60,85012060,9903.88.01,25.0
8501.31.20,85013120,9903.88.01,25.0
8501.31.40,85013140,9903.88.02,25.0
8501.31.50,85013150,9903.88.01,25.0
8501.31.60,85013160,9903.88.01,25.0
8501.31.81,85013181,9903.88.02,25.0
8501.32.20,85013220,9903.88.02,25.0
8501.32.45,85013245,9903.88.01,25.0
8501.32.55,85013255,9903.88.01,25.0
8501.32.61,85013261,9903.88.02,25.0
8501.33.20,85013320,9903.88.02,25.0
8501.33.30,85013330,9903.88.02,25.0
8501.33.40,85013340,9903.88.01,25.0
8501.33.61,85013361,9903.88.01,25.0
8501.34.30,85013430,9903.88.01,25.0
8501.34.61,85013461,9903.88.01,25.0
8501.40.20,85014020,9903.88.03,25.0
8501.40.40,85014040,9903.88.03,25.0
8501.40.50,85014050,9903.88.03,25.0
8501.40.60,85014060,9903.88.03,25.0
8501.51.20,85015120,9903.88.01,25.0
8501.51.40,85015140,9903.88.01,25.0
8501.51.50,85015150,9903.88.01,25.0
8501.51.60,85015160,9903.88.01,25.0
8501.52.40,85015240,9903.88.02,25.0
8501.52.80,85015280,9903.88.01,25.0
8501.53.40,85015340,9903.88.01,25.0
8501.53.60,85015360,9903.88.02,25.0
8501.53.80,85015380,9903.88.01,25.0
8501.61.01,85016101,9903.88.03,25.0
8501.62.01,85016201,9903.88.01,25.0
8501.63.01,85016301,9903.88.01,25.0
8501.64.01,85016401,9903.88.01,25.0
8501.71.00,85017100,9903.88.02,25.0
8501.72.10,85017210,9903.88.02,25.0
8501.72.20,85017220,9903.88.02,25.0
8501.72.30,85017230,9903.88.01,25.0
8501.72.90,85017290,9903.88.01,25.0
8501.80.10,85018010,9903.88.03,25.0
8501.80.20,85018020,9903.88.01,25.0
8501.80.30,85018030,9903.88.01,25.0
8501.80.90,85018090,9903.88.01,25.0
8502.11.00,85021100,9903.88.01,25.0
8502.12.00,85021200,9903.88.01,25.0
8502.13.00,85021300,9903.88.01,25.0
8502.20.00,85022000,9903.88.03,25.0
8502.31.00,85023100,9903.88.01,25.0
8502.39.00,85023900,9903.88.01,25.0
8502.40.00,85024000,9903.88.01,25.0
8503.00.20,85030020,9903.88.01,25.0
8503.00.35,85030035,9903.88.01,25.0
8503.00.45,85030045,9903.88.01,25.0
8503.00.65,85030065,9903.88.01,25.0
8503.00.75,85030075,9903.88.01,25.0
8503.00.90,85030090,9903.88.01,25.0
8503.00.95,85030095,9903.88.02,25.0
8504.10.00,85041000,9903.88.15,7.5
8504.21.00,85042100,9903.88.01,25.0
8504.22.00,85042200,9903.88.01,25.0
8504.23.00,85042300,9903.88.01,25.0
8504.31.20,85043120,9903.88.03,25.0
8504.31.40,85043140,9903.88.03,25.0
8504.31.60,85043160,9903.88.03,25.0
8504.32.00,85043200,9903.88.01,25.0
8504.33.00,85043300,9903.88.01,25.0
8504.34.00,85043400,9903.88.01,25.0
8504.40.40,85044040,9903.88.01,25.0
8504.40.60,85044060,9903.88.03,25.0
8504.40.70,85044070,9903.88.03,25.0
8504.40.85,85044085,9903.88.03,25.0
8504.40.95,85044095,9903.88.03,25.0
8504.50.40,85045040,9903.88.03,25.0
8504.50.80,85045080,9903.88.03,25.0
8504.90.20,85049020,9903.88.03,25.0
8504.90.41,85049041,9903.88.01,25.0
8504.90.65,85049065,9903.88.01,25.0
8504.90.75,85049075,9903.88.01,25.0
8504.90.96,85049096,9903.88.01,25.0
8505.11.00,85051100,9903.91.06,25.0
8505.19.10,85051910,9903.88.01,25.0
8505.19.20,85051920,9903.88.03,25.0
8505.19.30,85051930,9903.88.03,25.0
8505.20.00,85052000,9903.88.01,25.0
8505.90.30,85059030,9903.88.01,25.0
8505.90.40,85059040,9903.88.01,25.0
8505.90.70,85059070,9903.88.01,25.0
8505.90.75,85059075,9903.88.01,25.0
8506.10.00,85061000,9903.88.03,25.0
8506.30.10,85063010,9903.88.03,25.0
8506.30.50,85063050,9903.88.03,25.0
8506.40.10,85064010,9903.88.01,25.0
8506.40.50,85064050,9903.88.01,25.0
8506.50.00,85065000,9903.88.01,25.0
8506.60.00,85066000,9903.88.01,25.0
8506.80.00,85068000,9903.88.03,25.0
8506.90.00,85069000,9903.88.01,25.0
8507.10.00,85071000,9903.88.03,25.0
8507.20.40,85072040,9903.88.03,25.0
8507.20.80,85072080,9903.88.03,25.0
8507.30.40,85073040,9903.88.03,25.0
8507.30.80,85073080,9903.88.15,7.5
8507.50.00,85075000,9903.88.03,25.0
8507.60.00,85076000,9903.91.06,25.0
8507.80.41,85078041,9903.88.02,25.0
8507.80.82,85078082,9903.88.02,25.0
8507.90.40,85079040,9903.91.01,25.0
8507.90.80,85079080,9903.88.01,25.0
8508.11.00,85081100,9903.88.03,25.0
8508.19.00,85081900,9903.88.03,25.0
8508.60.00,85086000,9903.88.03,25.0
8508.70.00,85087000,9903.88.03,25.0
8509.80.20,85098020,9903.88.03,25.0
8509.90.25,85099025,9903.88.03,25.0
8509.90.35,85099035,9903.88.03,25.0
8509.90.45,85099045,9903.88.03,25.0
8509.90.55,85099055,9903.88.03,25.0
8510.10.00,85101000,9903.88.15,7.5
8510.20.10,85102010,9903.88.03,25.0
8510.20.90,85102090,9903.88.03,25.0
8510.90.10,85109010,9903.88.03,25.0
8510.90.20,85109020,9903.88.03,25.0
8510.90.30,85109030,9903.88.03,25.0
8510.90.40,85109040,9903.88.03,25.0
8510.90.55,85109055,9903.88.03,25.0
8511.10.00,85111000,9903.88.03,25.0
8511.20.00,85112000,9903.88.03,25.0
8511.30.00,85113000,9903.88.03,25.0
8511.40.00,85114000,9903.88.03,25.0
8511.50.00,85115000,9903.88.03,25.0
8511.80.20,85118020,9903.88.02,25.0
8511.80.40,85118040,9903.88.02,25.0
8511.80.60,85118060,9903.88.03,25.0
8511.90.20,85119020,9903.88.02,25.0
8511.90.40,85119040,9903.88.02,25.0
8511.90.60,85119060,9903.88.03,25.0
8512-10-20 00:00:00,8512-10-20 00:00:00,9903.88.15,7.5
8512.10.40,85121040,9903.88.15,7.5
8512.20.20,85122020,9903.88.03,25.0
8512.20.40,85122040,9903.88.03,25.0
8512.30.00,85123000,9903.88.03,25.0
8512.40.20,85124020,9903.88.03,25.0
8512.40.40,85124040,9903.88.03,25.0
8512.90.20,85129020,9903.88.03,25.0
8512.90.40,85129040,9903.88.03,25.0
8512.90.60,85129060,9903.88.03,25.0
8512.90.70,85129070,9903.88.03,25.0
8512.90.90,85129090,9903.88.03,25.0
8513.90.20,85139020,9903.88.03,25.0
8513.90.40,85139040,9903.88.03,25.0
8514.11.00,85141100,9903.88.01,25.0
8514.19.00,85141900,9903.88.01,25.0
8514.20.40,85142040,9903.88.03,25.0
8514.20.60,85142060,9903.88.01,25.0
8514.20.80,85142080,9903.88.01,25.0
8514.31.10,85143110,9903.88.01,25.0
8514.31.90,85143190,9903.88.01,25.0
8514.32.10,85143210,9903.88.01,25.0
8514.32.90,85143290,9903.88.01,25.0
8514.39.10,85143910,9903.88.01,25.0
8514.39.90,85143990,9903.88.01,25.0
8514.40.00,85144000,9903.88.01,25.0
8514.90.40,85149040,9903.88.03,25.0
8514.90.80,85149080,9903.88.01,25.0
8515.11.00,85151100,9903.88.01,25.0
8515.19.00,85151900,9903.88.01,25.0
8515.21.00,85152100,9903.88.01,25.0
8515.29.00,85152900,9903.88.01,25.0
8515.31.00,85153100,9903.88.01,25.0
8515.39.00,85153900,9903.88.01,25.0
8515.80.00,85158000,9903.88.01,25.0
8515.90.20,85159020,9903.88.01,25.0
8515.90.40,85159040,9903.88.01,25.0
8516.10.00,85161000,9903.88.15,7.5
8516.21.00,85162100,9903.88.03,25.0
8516.29.00,85162900,9903.88.03,25.0
8516.33.00,85163300,9903.88.15,7.5
8516.60.40,85166040,9903.88.03,25.0
8516.71.00,85167100,9903.88.15,7.5
8516.80.40,85168040,9903.88.03,25.0
8516.80.80,85168080,9903.88.03,25.0
8516.90.05,85169005,9903.88.03,25.0
8516.90.15,85169015,9903.88.03,25.0
8516.90.25,85169025,9903.88.03,25.0
8516.90.35,85169035,9903.88.03,25.0
8516.90.45,85169045,9903.88.03,25.0
8516.90.50,85169050,9903.88.03,25.0
8516.90.55,85169055,9903.88.03,25.0
8516.90.65,85169065,9903.88.03,25.0
8516.90.75,85169075,9903.88.03,25.0
8516.90.80,85169080,9903.88.03,25.0
8516.90.85,85169085,9903.88.03,25.0
8516.90.90,85169090,9903.88.03,25.0
8517.11.00,85171100,9903.88.15,7.5
8517.61.00,85176100,9903.88.15,7.5
8517.62.0010,8517620010,9903.88.04,25.0
8517.62.0020,8517620020,9903.88.04,25.0
8517.62.0090,8517620090,9903.88.15,7.5
8517.69.00,85176900,9903.88.03,25.0
8517.71.00,85177100,9903.88.15,7.5
8517.79.00,85177900,9903.88.15,7.5
8518.10.40,85181040,9903.88.03,25.0
8518.10.80,85181080,9903.88.15,7.5
8518.21.00,85182100,9903.88.15,7.5
8518.22.00,85182200,9903.88.15,7.5
8518.29.80,85182980,9903.88.15,7.5
8518.30.10,85183010,9903.88.15,7.5
8518.40.10,85184010,9903.88.03,25.0
8518.40.20,85184020,9903.88.03,25.0
8518.50.00,85185000,9903.88.03,25.0
8518.90.20,85189020,9903.88.03,25.0
8518.90.41,85189041,9903.88.03,25.0
8518.90.60,85189060,9903.88.03,25.0
8518.90.81,85189081,9903.88.03,25.0
8519.20.00,85192000,9903.88.15,7.5
8519.30.10,85193010,9903.88.15,7.5
8519.81.10,85198110,9903.88.15,7.5
8519.81.30,85198130,9903.88.03,25.0
8519.89.10,85198910,9903.88.15,7.5
8519.89.30,85198930,9903.88.15,7.5
8521-10-30 00:00:00,8521-10-30 00:00:00,9903.88.15,7.5
8521.10.60,85211060,9903.88.15,7.5
8521.10.90,85211090,9903.88.15,7.5
8521.90.00,85219000,9903.88.15,7.5
8522.10.00,85221000,9903.88.03,25.0
8522.90.25,85229025,9903.88.03,25.0
8522.90.36,85229036,9903.88.03,25.0
8522.90.45,85229045,9903.88.03,25.0
8522.90.58,85229058,9903.88.03,25.0
8522.90.65,85229065,9903.88.03,25.0
8522.90.80,85229080,9903.88.03,25.0
8523.21.00,85232100,9903.88.03,25.0
8523.29.10,85232910,9903.88.15,7.5
8523.29.20,85232920,9903.88.15,7.5
8523.29.30,85232930,9903.88.15,7.5
8523.29.40,85232940,9903.88.15,7.5
8523.29.50,85232950,9903.88.15,7.5
8523.29.60,85232960,9903.88.15,7.5
8523.29.70,85232970,9903.88.15,7.5
8523.29.80,85232980,9903.88.15,7.5
8523.29.90,85232990,9903.88.15,7.5
8523.41.00,85234100,9903.88.15,7.5
8523.49.20,85234920,9903.88.15,7.5
8523.49.30,85234930,9903.88.15,7.5
8523.49.40,85234940,9903.88.03,25.0
8523.49.50,85234950,9903.88.15,7.5
8523.51.00,85235100,9903.88.15,7.5
8523.52.00,85235200,9903.88.03,25.0
8523.59.00,85235900,9903.88.03,25.0
8523.80.10,85238010,9903.88.15,7.5
8523.80.20,85238020,9903.88.15,7.5
8524-11-10 00:00:00,8524-11-10 00:00:00,9903.88.01,25.0
8524.11.90,85241190,9903.88.15,7.5
8524.12.00,85241200,9903.88.03,25.0
8524.19.00,85241900,9903.88.03,25.0
8524.91.10,85249110,9903.88.01,25.0
8524.91.90,85249190,9903.88.15,7.5
8524.92.00,85249200,9903.88.03,25.0
8524.99.00,85249900,9903.88.03,25.0
8525.50.30,85255030,9903.88.03,25.0
8525.50.70,85255070,9903.88.01,25.0
8525.60.10,85256010,9903.88.01,25.0
8525.60.20,85256020,9903.88.01,25.0
8525.81.00,85258100,9903.88.03,25.0
8525.82.00,85258200,9903.88.03,25.0
8525.83.00,85258300,9903.88.03,25.0
8525.89.10,85258910,9903.88.01,25.0
8525.89.20,85258920,9903.88.01,25.0
8525.89.30,85258930,9903.88.03,25.0
8525.89.40,85258940,9903.88.15,7.5
8525.89.50,85258950,9903.88.03,25.0
8526.10.00,85261000,9903.88.01,25.0
8526.91.00,85269100,9903.88.01,25.0
8526.92.50,85269250,9903.88.01,25.0
8527.21.15,85272115,9903.88.03,25.0
8527.21.25,85272125,9903.88.03,25.0
8527.21.40,85272140,9903.88.03,25.0
8527.29.40,85272940,9903.88.03,25.0
8527.29.80,85272980,9903.88.03,25.0
8527.91.50,85279150,9903.88.15,7.5
8527.91.60,85279160,9903.88.15,7.5
8527.99.15,85279915,9903.88.01,25.0
8527.99.40,85279940,9903.88.01,25.0
8528.42.00,85284200,9903.88.03,25.0
8528.49.05,85284905,9903.88.15,7.5
8528.49.10,85284910,9903.88.15,7.5
8528.49.15,85284915,9903.88.03,25.0
8528.49.20,85284920,9903.88.03,25.0
8528.49.25,85284925,9903.88.15,7.5
8528.49.30,85284930,9903.88.15,7.5
8528.49.35,85284935,9903.88.03,25.0
8528.49.40,85284940,9903.88.15,7.5
8528.49.45,85284945,9903.88.03,25.0
8528.49.50,85284950,9903.88.15,7.5
8528.49.60,85284960,9903.88.03,25.0
8528.49.65,85284965,9903.88.15,7.5
8528.49.70,85284970,9903.88.15,7.5
8528.49.75,85284975,9903.88.15,7.5
8528.49.80,85284980,9903.88.03,25.0
8528.59.05,85285905,9903.88.03,25.0
8528.59.10,85285910,9903.88.03,25.0
8528.59.15,85285915,9903.88.15,7.5
8528.59.23,85285923,9903.88.15,7.5
8528.59.25,85285925,9903.88.15,7.5
8528.59.33,85285933,9903.88.15,7.5
8528.59.35,85285935,9903.88.15,7.5
8528.59.50,85285950,9903.88.15,7.5
8528.59.60,85285960,9903.88.15,7.5
8528.62.00,85286200,9903.88.15,7.5
8528.69.05,85286905,9903.88.03,25.0
8528.69.10,85286910,9903.88.03,25.0
8528.69.15,85286915,9903.88.15,7.5
8528.69.20,85286920,9903.88.03,25.0
8528.69.25,85286925,9903.88.15,7.5
8528.69.30,85286930,9903.88.03,25.0
8528.69.45,85286945,9903.88.15,7.5
8528.69.50,85286950,9903.88.15,7.5
8528.69.55,85286955,9903.88.15,7.5
8528.69.60,85286960,9903.88.15,7.5
8528.69.70,85286970,9903.88.15,7.5
8528.71.10,85287110,9903.88.15,7.5
8528.71.20,85287120,9903.88.15,7.5
8528.71.30,85287130,9903.88.15,7.5
8528.71.40,85287140,9903.88.15,7.5
8528.71.45,85287145,9903.88.15,7.5
8528.72.04,85287204,9903.88.03,25.0
8528.72.08,85287208,9903.88.15,7.5
8528.72.12,85287212,9903.88.03,25.0
8528.72.20,85287220,9903.88.03,25.0
8528.72.24,85287224,9903.88.03,25.0
8528.72.28,85287228,9903.88.03,25.0
8528.72.32,85287232,9903.88.15,7.5
8528.72.36,85287236,9903.88.03,25.0
8528.72.40,85287240,9903.88.03,25.0
8528.72.44,85287244,9903.88.03,25.0
8528.72.48,85287248,9903.88.15,7.5
8528.72.52,85287252,9903.88.15,7.5
8528.72.56,85287256,9903.88.15,7.5
8528.72.62,85287262,9903.88.15,7.5
8528.72.64,85287264,9903.88.15,7.5
8528.72.68,85287268,9903.88.15,7.5
8528.72.72,85287272,9903.88.15,7.5
8528.72.76,85287276,9903.88.15,7.5
8528.72.80,85287280,9903.88.15,7.5
